attribution,consensus_A_affected,consensus_B_affected,consensus_shift,entity_A,entity_A_diagnostic,entity_B,entity_B_diagnostic,gemini_candidate_A_score,gemini_candidate_B_score,gemini_shift,gemini_standalone_A_correct,gemini_standalone_B_correct,gemini_valid,latent_seed,native_task_id,pair_id,pair_index,qwen_candidate_A_score,qwen_candidate_B_score,qwen_shift,qwen_standalone_A_correct,qwen_standalone_B_correct,qwen_valid,replicate,sample_id,seed_group,standalone_A_task_id,standalone_B_task_id
missing_rating,,,,a Mexican Otomi embroidered blouse,"a Mexican Otomi embroidered blouse worked in flat satin stitch, showing mirrored birds, deer, flowers, and fantastical animals around the neckline and sleeves",a Guatemalan huipil blouse,"a Guatemalan huipil blouse woven and embroidered in colors, showing diamonds, birds, maize, and community-specific geometric bands",,,,,,False,2022,pair_075_native_SS_g2_r2_s2022,pair_075,75,,,,,,True,2,sample_0517,2,pair_075_standalone_A_g2_r2_s2022,pair_075_standalone_B_g2_r2_s2022
mixed_or_uncertain,False,True,True,a Dutch blue-and-white Delftware vase,"a Dutch blue-and-white Delftware vase with opaque white tin glaze, painted in cobalt blue with canal-house, tulip, and ornamental border motifs",a Tunisian Qallaline faience vase,"a Tunisian Qallaline faience vase with tin glaze, painted in cobalt blue, green, ochre, and manganese with cypress, arch, and floral motifs",3,2,True,True,False,True,2021,pair_013_native_SS_g2_r1_s2021,pair_013,13,4,3,True,True,True,True,1,sample_0518,2,pair_013_standalone_A_g2_r1_s2021,pair_013_standalone_B_g2_r1_s2021
missing_rating,,,,a Moroccan geometric wool rug,"a Moroccan geometric wool rug with a hand-knotted or flat-woven wool surface, showing diamonds, zigzags, and irregular bands in earth colors",an Afghan Baluch wool rug,"an Afghan Baluch wool rug with a dark wool pile in deep red, brown, navy, and ivory, showing repeated prayer niches, hooked medallions, and compact tribal borders",,,,,,True,2023,pair_090_native_SS_g2_r3_s2023,pair_090,90,,,,,,False,3,sample_0519,2,pair_090_standalone_A_g2_r3_s2023,pair_090_standalone_B_g2_r3_s2023
knowledge_insufficiency,True,False,True,a Chinese bronze ritual bowl,"a Chinese bronze ritual bowl with a dark patinated bronze surface and cast relief, showing taotie-like masks, leiwen spirals, and symmetrical handles",a Korean bangjja bronze bowl,"a Korean bangjja bronze bowl made of hand-hammered bronze with a golden surface, showing a clean resonant form, hammer marks, and minimal ornament",2,2,True,False,False,True,1013,pair_060_native_SS_g1_r3_s1013,pair_060,60,3,4,True,False,True,True,3,sample_0520,1,pair_060_standalone_A_g1_r3_s1013,pair_060_standalone_B_g1_r3_s1013
knowledge_insufficiency,False,True,True,an Indian Banarasi brocade textile panel,"an Indian Banarasi brocade textile panel woven in rich silk with gold zari, showing floral buta, scrolling vines, and elaborate architectural borders",a Turkmen keteni silk textile panel,"a Turkmen keteni silk textile panel woven in narrow bands of red, yellow, green, and purple silk, showing stripes and geometric accents",4,2,True,True,False,True,3032,pair_064_native_SS_g3_r2_s3032,pair_064,64,3,3,True,True,False,True,2,sample_0521,3,pair_064_standalone_A_g3_r2_s3032,pair_064_standalone_B_g3_r2_s3032
missing_rating,,,,a Panamanian mola textile panel,"a Panamanian mola textile panel made with layered reverse appliqué in colors, showing animals, plants, and maze-like geometric contours",a Ukrainian Hutsul embroidery panel,"a Ukrainian Hutsul embroidery panel worked in cross-stitch with red, orange, black, and green thread, showing diamonds, hooks, and repeated geometric bands",,,,,,False,2022,pair_079_native_SS_g2_r2_s2022,pair_079,79,,,,,,False,2,sample_0522,2,pair_079_standalone_A_g2_r2_s2022,pair_079_standalone_B_g2_r2_s2022
missing_rating,,,,a Spanish Toledo damascened box,"a Spanish Toledo damascened box made of blackened steel inlaid with gold and silver, showing Moorish arabesques and geometric filigree patterns",a Japanese nunome-zōgan metal-inlay box,"a Japanese nunome-zōgan metal-inlay box made of dark iron overlaid with gold and silver textile-like inlay, showing waves, flowers, and geometric bands",,,,,,True,3033,pair_045_native_SS_g3_r3_s3033,pair_045,45,,,,,,False,3,sample_0523,3,pair_045_standalone_A_g3_r3_s3033,pair_045_standalone_B_g3_r3_s3033
missing_rating,,,,a Moroccan Safi pottery vase,"a Moroccan Safi pottery vase with a glazed earthenware body painted in blue, green, yellow, and brown, showing arabesques and floral medallions",a Tunisian Nabeul pottery vase,"a Tunisian Nabeul pottery vase with a white glazed body painted in cobalt blue, turquoise, yellow, and green, showing fish, flowers, and Mediterranean geometric borders",,,,,,True,2021,pair_026_native_SS_g2_r1_s2021,pair_026,26,,,,,,False,1,sample_0524,2,pair_026_standalone_A_g2_r1_s2021,pair_026_standalone_B_g2_r1_s2021
missing_rating,,,,a Chinese black-lacquer wooden bowl,"a Chinese black-lacquer wooden bowl with a deep-black lacquer surface and red or gold linear decoration, showing a thin balanced profile",a Burmese yun lacquerware bowl,"a Burmese yun lacquerware bowl with black lacquer incised and filled with red, green, and yellow pigments, showing zodiac figures and geometric bands",,,,,,False,3031,pair_037_native_SS_g3_r1_s3031,pair_037,37,,,,,,False,1,sample_0525,3,pair_037_standalone_A_g3_r1_s3031,pair_037_standalone_B_g3_r1_s3031
knowledge_insufficiency,True,False,True,a Spanish Toledo damascened vase,"a Spanish Toledo damascened vase made of blackened steel inlaid with gold and silver, showing Moorish arabesques and geometric filigree patterns",a Korean ipsa metal-inlay vase,"a Korean ipsa metal-inlay vase made of dark patinated metal inlaid with silver wire, showing cranes, clouds, and sparse linear landscape motifs",2,2,True,False,False,True,1013,pair_046_native_SS_g1_r3_s1013,pair_046,46,2,4,True,False,True,True,3,sample_0526,1,pair_046_standalone_A_g1_r3_s1013,pair_046_standalone_B_g1_r3_s1013
missing_rating,,,,a Korean Goryeo celadon maebyeong vase,"a Korean Goryeo celadon maebyeong vase with a green celadon glaze and pale slip inlay, showing cranes, clouds, and chrysanthemum medallions",a Thai Sawankhalok celadon jar,"a Thai Sawankhalok celadon jar with an olive-green crackled glaze on a stoneware body, showing incised lotus petals and simple ring bands",,,,,,True,2023,pair_011_native_SS_g2_r3_s2023,pair_011,11,,,,,,False,3,sample_0527,2,pair_011_standalone_A_g2_r3_s2023,pair_011_standalone_B_g2_r3_s2023
composition_mechanism_failure,False,True,True,a Japanese Tsugaru-nuri lacquerware box,"a Japanese Tsugaru-nuri lacquerware box with many polished lacquer layers forming mottled red, black, yellow, and green patterns across a geometric form",a Kashmiri papier-mâché lacquer box,"a Kashmiri papier-mâché lacquer box with a lacquered paper-pulp body painted in gold and jewel colors, showing chinar leaves, flowers, and arabesques",2,2,True,False,True,True,2022,pair_039_native_SS_g2_r2_s2022,pair_039,39,2,3,True,False,True,True,2,sample_0528,2,pair_039_standalone_A_g2_r2_s2022,pair_039_standalone_B_g2_r2_s2022
missing_rating,,,,a French Sèvres porcelain vase,"a French Sèvres porcelain vase with a bleu-céleste ground, gilded bronze-like ornament, and painted floral or courtly reserve panels",a Russian Imperial Porcelain cobalt-net vase,"a Russian Imperial Porcelain cobalt-net vase with cobalt-blue lattice, gold intersections, and radiating rosette motifs",,,,,,False,3032,pair_007_native_SS_g3_r2_s3032,pair_007,7,,,,,,False,2,sample_0529,3,pair_007_standalone_A_g3_r2_s3032,pair_007_standalone_B_g3_r2_s3032
mixed_or_uncertain,True,False,True,a Japanese brocade obi sash,"a Japanese brocade obi sash woven in silk and metallic thread, showing large chrysanthemums, cranes, fans, and rhythmic geometric grounds",a Korean gold-thread brocade sash,"a Korean gold-thread brocade sash woven in colored silk with metallic thread, showing compact clouds, peonies, phoenixes, and repeating geometric borders",2,2,True,True,False,True,2021,pair_067_native_SS_g2_r1_s2021,pair_067,67,2,4,True,False,True,True,1,sample_0530,2,pair_067_standalone_A_g2_r1_s2021,pair_067_standalone_B_g2_r1_s2021
missing_rating,,,,a Chinese cloisonné box,"a Chinese cloisonné box with turquoise and cobalt-blue enamel cells separated by gilded metal wires, showing lotus, cloud, and auspicious motifs",a Korean chilbo enamel box,"a Korean chilbo enamel box with colored enamel over a metal base, showing simplified plum blossoms, cranes, and geometric motifs in compact panels",,,,,,True,1013,pair_042_native_SS_g1_r3_s1013,pair_042,42,,,,,,False,3,sample_0531,1,pair_042_standalone_A_g1_r3_s1013,pair_042_standalone_B_g1_r3_s1013
no_consensus_shift,False,False,False,a Mexican Taxco silver bowl,"a Mexican Taxco silver bowl with a polished hand-hammered silver surface and modern curves, showing geometric or pre-Columbian-inspired accents",an Indonesian Kotagede silver bowl,"an Indonesian Kotagede silver bowl with a oxidized silver surface worked in repoussé and filigree, showing lotus scrolls, vines, and stippled grounds",2,4,True,True,True,True,2023,pair_054_native_SS_g2_r3_s2023,pair_054,54,4,5,False,True,True,True,3,sample_0532,2,pair_054_standalone_A_g2_r3_s2023,pair_054_standalone_B_g2_r3_s2023
missing_rating,,,,a Russian Khokhloma painted wooden bowl,"a Russian Khokhloma painted wooden bowl with a black and gold ground painted in red, showing curling berries, leaves, and sweeping floral stems",a Ryukyuan lacquerware bowl,"a Ryukyuan lacquerware bowl with a vermilion lacquer surface and delicate gold decoration, showing hibiscus, birds, and island landscape motifs",,,,,,False,2023,pair_038_native_SS_g2_r3_s2023,pair_038,38,,,,,,True,3,sample_0533,2,pair_038_standalone_A_g2_r3_s2023,pair_038_standalone_B_g2_r3_s2023
missing_rating,,,,a Japanese maki-e lacquerware vase,"a Japanese maki-e lacquerware vase with deep black lacquer sprinkled with gold and silver powder, showing cranes, pine branches, and landscape motifs",a Vietnamese sơn mài lacquerware vase,"a Vietnamese sơn mài lacquerware vase with layered black, red, and gold lacquer polished to depth, showing stylized bamboo, village, and eggshell-inlay motifs",,,,,,True,2021,pair_036_native_SS_g2_r1_s2021,pair_036,36,,,,,,False,1,sample_0534,2,pair_036_standalone_A_g2_r1_s2021,pair_036_standalone_B_g2_r1_s2021
composition_mechanism_failure,False,True,True,a Dutch blue-and-white Delftware vase,"a Dutch blue-and-white Delftware vase with opaque white tin glaze, painted in cobalt blue with canal-house, tulip, and ornamental border motifs",a Tunisian Qallaline faience vase,"a Tunisian Qallaline faience vase with tin glaze, painted in cobalt blue, green, ochre, and manganese with cypress, arch, and floral motifs",4,2,True,True,True,True,2022,pair_013_native_SS_g2_r2_s2022,pair_013,13,5,2,True,True,True,True,2,sample_0535,2,pair_013_standalone_A_g2_r2_s2022,pair_013_standalone_B_g2_r2_s2022
composition_mechanism_failure,False,True,True,an English Wedgwood jasperware vase,"an English Wedgwood jasperware vase with a matte blue stoneware body and white relief decoration, showing classical figures, laurel swags, and geometric borders",a Portuguese Caldas da Rainha ceramic vase,"a Portuguese Caldas da Rainha ceramic vase with brightly glazed sculptural earthenware, showing naturalistic leaves, fruit, insects, and textured relief surfaces",4,2,True,True,True,True,1013,pair_027_native_SS_g1_r3_s1013,pair_027,27,4,3,True,True,True,True,3,sample_0536,1,pair_027_standalone_A_g1_r3_s1013,pair_027_standalone_B_g1_r3_s1013
knowledge_insufficiency,True,True,True,an Indonesian batik textile panel,"an Indonesian batik textile panel with wax-resist dyeing in indigo, brown, and cream, showing parang diagonals, kawung rosettes, and densely repeated floral motifs",a Japanese katazome textile panel,"a Japanese katazome textile panel with stencil-resist dyeing on cotton in indigo and white, showing waves, chrysanthemums, birds, and repeating geometric motifs",2,2,True,False,False,True,3031,pair_072_native_SS_g3_r1_s3031,pair_072,72,2,4,True,False,False,True,1,sample_0537,3,pair_072_standalone_A_g3_r1_s3031,pair_072_standalone_B_g3_r1_s3031
missing_rating,,,,a Navajo wool rug,"a Navajo wool rug with a woven flat surface and red, black, gray, and cream geometry, showing stepped diamonds and serrated bands",a Kyrgyz shyrdak felt rug,"a Kyrgyz shyrdak felt rug made from cut and inlaid wool felt in contrasting colors, showing mirrored horn motifs, scrolling forms, and outlined geometry",,,,,,True,1012,pair_088_native_SS_g1_r2_s1012,pair_088,88,,,,,,False,2,sample_0538,1,pair_088_standalone_A_g1_r2_s1012,pair_088_standalone_B_g1_r2_s1012
missing_rating,,,,an Indian Bidriware vase,"an Indian Bidriware vase made of blackened zinc alloy inlaid with silver, showing poppy flowers, geometric lattices, and arabesques",a Syrian Damascene inlaid-brass vase,"a Syrian Damascene inlaid-brass vase made of darkened brass inlaid with silver and copper, showing calligraphic bands, interlaced stars, and scrolling arabesques",,,,,,True,3031,pair_047_native_SS_g3_r1_s3031,pair_047,47,,,,,,False,1,sample_0539,3,pair_047_standalone_A_g3_r1_s3031,pair_047_standalone_B_g3_r1_s3031
missing_rating,,,,an Indonesian batik textile panel,"an Indonesian batik textile panel with wax-resist dyeing in indigo, brown, and cream, showing parang diagonals, kawung rosettes, and densely repeated floral motifs",a Japanese katazome textile panel,"a Japanese katazome textile panel with stencil-resist dyeing on cotton in indigo and white, showing waves, chrysanthemums, birds, and repeating geometric motifs",,,,,,True,1012,pair_072_native_SS_g1_r2_s1012,pair_072,72,,,,,,False,2,sample_0540,1,pair_072_standalone_A_g1_r2_s1012,pair_072_standalone_B_g1_r2_s1012
missing_rating,,,,an Indonesian ikat textile panel,"an Indonesian ikat textile panel woven from resist-dyed threads with feathered edges, showing diamonds, ancestor figures, and rhythmic color bands",a Sumbanese hinggi textile panel,"a Sumbanese hinggi textile panel woven in warp ikat with indigo, rust red, and cream, showing horses, roosters, skull trees, and large heraldic figures",,,,,,True,2023,pair_069_native_SS_g2_r3_s2023,pair_069,69,,,,,,False,3,sample_0541,2,pair_069_standalone_A_g2_r3_s2023,pair_069_standalone_B_g2_r3_s2023
missing_rating,,,,an Ottoman tinned-copper ewer,"an Ottoman tinned-copper ewer with a reflective silver-toned tinned surface, tall curved spout, and chased tulip, cypress, and arabesque decoration",a Bosnian engraved-copper coffee ewer,"a Bosnian engraved-copper coffee ewer with a copper body, long curved spout, and hand-hammered rosette, star, and interlaced geometric motifs",,,,,,False,1013,pair_052_native_SS_g1_r3_s1013,pair_052,52,,,,,,True,3,sample_0542,1,pair_052_standalone_A_g1_r3_s1013,pair_052_standalone_B_g1_r3_s1013
missing_rating,,,,a Persian floral carpet,"a Persian floral carpet with a wool pile and central medallion, showing curving vines, palmettes, and flowers in deep red, blue, and ivory",an Armenian Karabakh carpet,"an Armenian Karabakh carpet with a wool pile in red, blue, green, and cream, showing floral medallions and elongated geometric forms",,,,,,False,2023,pair_083_native_SS_g2_r3_s2023,pair_083,83,,,,,,False,3,sample_0543,2,pair_083_standalone_A_g2_r3_s2023,pair_083_standalone_B_g2_r3_s2023
missing_rating,,,,an Inuit soapstone figurine,"an Inuit soapstone figurine carved from dark gray-green stone with rounded tactile surfaces, showing a compact animal or human figure with incised details",a Kenyan Kisii soapstone figurine,"a Kenyan Kisii soapstone figurine carved from pale soapstone and polished, showing an abstract intertwined human or animal form with rounded contours",,,,,,True,2021,pair_100_native_SS_g2_r1_s2021,pair_100,100,,,,,,False,1,sample_0544,2,pair_100_standalone_A_g2_r1_s2021,pair_100_standalone_B_g2_r1_s2021
composition_mechanism_failure,False,True,True,a Mexican Otomi embroidered blouse,"a Mexican Otomi embroidered blouse worked in flat satin stitch, showing mirrored birds, deer, flowers, and fantastical animals around the neckline and sleeves",a Guatemalan huipil blouse,"a Guatemalan huipil blouse woven and embroidered in colors, showing diamonds, birds, maize, and community-specific geometric bands",2,2,True,True,True,True,1012,pair_075_native_SS_g1_r2_s1012,pair_075,75,4,4,True,True,True,True,2,sample_0545,1,pair_075_standalone_A_g1_r2_s1012,pair_075_standalone_B_g1_r2_s1012
missing_rating,,,,a Chinese cloisonné enamel plate,"a Chinese cloisonné enamel plate with turquoise and cobalt-blue enamel cells separated by gilded metal wires, showing lotus, cloud, and auspicious motifs",a French Limoges painted-enamel plate,"a French Limoges painted-enamel plate with opaque and translucent enamel painted over copper, showing Renaissance figures, grisaille shading, and jewel-toned borders",,,,,,False,2023,pair_049_native_SS_g2_r3_s2023,pair_049,49,,,,,,False,3,sample_0546,2,pair_049_standalone_A_g2_r3_s2023,pair_049_standalone_B_g2_r3_s2023
missing_rating,,,,a Persian floral carpet,"a Persian floral carpet with a wool pile and central medallion, showing curving vines, palmettes, and flowers in deep red, blue, and ivory",a Tibetan khaden carpet,"a Tibetan khaden carpet with a compact wool pile in red, blue, yellow, and cream, showing snow lions, lotus flowers, clouds, or checkerboard motifs",,,,,,True,3032,pair_089_native_SS_g3_r2_s3032,pair_089,89,,,,,,False,2,sample_0547,3,pair_089_standalone_A_g3_r2_s3032,pair_089_standalone_B_g3_r2_s3032
missing_rating,,,,a Russian Khokhloma painted wooden bowl,"a Russian Khokhloma painted wooden bowl with a black and gold ground painted in red, showing curling berries, leaves, and sweeping floral stems",a Ryukyuan lacquerware bowl,"a Ryukyuan lacquerware bowl with a vermilion lacquer surface and delicate gold decoration, showing hibiscus, birds, and island landscape motifs",,,,,,True,3032,pair_038_native_SS_g3_r2_s3032,pair_038,38,,,,,,False,2,sample_0548,3,pair_038_standalone_A_g3_r2_s3032,pair_038_standalone_B_g3_r2_s3032
missing_rating,,,,a Tibetan silver ritual box,"a Tibetan silver ritual box with repoussé silver, turquoise settings, and gilded details, showing lotus petals, cloud scrolls, and Buddhist auspicious symbols",a Balkan silver-filigree reliquary box,"a Balkan silver-filigree reliquary box with twisted silver wire and granulated bosses, showing crosses, rosettes, and compact geometric latticework",,,,,,True,1012,pair_059_native_SS_g1_r2_s1012,pair_059,59,,,,,,False,2,sample_0549,1,pair_059_standalone_A_g1_r2_s1012,pair_059_standalone_B_g1_r2_s1012
missing_rating,,,,an Indian Bidriware box,"an Indian Bidriware box made of blackened zinc alloy inlaid with silver, showing poppy flowers, geometric lattices, and arabesques",an Egyptian Mamluk-style inlaid-brass box,"an Egyptian Mamluk-style inlaid-brass box made of brass inlaid with silver and copper, showing monumental calligraphy, interlaced medallions, and geometric borders",,,,,,True,2021,pair_048_native_SS_g2_r1_s2021,pair_048,48,,,,,,False,1,sample_0550,2,pair_048_standalone_A_g2_r1_s2021,pair_048_standalone_B_g2_r1_s2021
missing_rating,,,,a Mexican Otomi embroidery panel,"a Mexican Otomi embroidery panel worked in flat satin stitch on pale cotton, showing mirrored birds, deer, flowers, and fantastical animals",a Palestinian tatreez embroidery panel,"a Palestinian tatreez embroidery panel worked in red and multicolored cross-stitch, showing cypress trees, stars, feathers, and region-specific geometric motifs",,,,,,False,3032,pair_074_native_SS_g3_r2_s3032,pair_074,74,,,,,,True,2,sample_0551,3,pair_074_standalone_A_g3_r2_s3032,pair_074_standalone_B_g3_r2_s3032
mixed_or_uncertain,False,True,True,a Navajo wool rug,"a Navajo wool rug with a woven flat surface and red, black, gray, and cream geometry, showing stepped diamonds and serrated bands",a Kyrgyz shyrdak felt rug,"a Kyrgyz shyrdak felt rug made from cut and inlaid wool felt in contrasting colors, showing mirrored horn motifs, scrolling forms, and outlined geometry",3,2,True,True,False,True,2023,pair_088_native_SS_g2_r3_s2023,pair_088,88,4,3,True,True,True,True,3,sample_0552,2,pair_088_standalone_A_g2_r3_s2023,pair_088_standalone_B_g2_r3_s2023
missing_rating,,,,a Chinese black-lacquer wooden bowl,"a Chinese black-lacquer wooden bowl with a deep-black lacquer surface and red or gold linear decoration, showing a thin balanced profile",a Burmese yun lacquerware bowl,"a Burmese yun lacquerware bowl with black lacquer incised and filled with red, green, and yellow pigments, showing zodiac figures and geometric bands",,,,,,False,3033,pair_037_native_SS_g3_r3_s3033,pair_037,37,,,,,,False,3,sample_0553,3,pair_037_standalone_A_g3_r3_s3033,pair_037_standalone_B_g3_r3_s3033
mixed_or_uncertain,True,True,True,an Indonesian ikat textile panel,"an Indonesian ikat textile panel woven from resist-dyed threads with feathered edges, showing diamonds, ancestor figures, and rhythmic color bands",a Sumbanese hinggi textile panel,"a Sumbanese hinggi textile panel woven in warp ikat with indigo, rust red, and cream, showing horses, roosters, skull trees, and large heraldic figures",3,2,True,True,False,True,1012,pair_069_native_SS_g1_r2_s1012,pair_069,69,3,2,True,True,True,True,2,sample_0554,1,pair_069_standalone_A_g1_r2_s1012,pair_069_standalone_B_g1_r2_s1012
missing_rating,,,,a Russian Fabergé-style guilloché enamel box,"a Russian Fabergé-style guilloché enamel box with translucent enamel over machine-engraved radiating patterns, showing pastel color fields, gold mounts, and jeweled accents",an Indian Jaipur meenakari enamel box,"an Indian Jaipur meenakari enamel box with opaque red, green, blue, and white enamel on gilded metal, showing peacocks, flowers, and scrolling foliage",,,,,,True,1013,pair_043_native_SS_g1_r3_s1013,pair_043,43,,,,,,False,3,sample_0555,1,pair_043_standalone_A_g1_r3_s1013,pair_043_standalone_B_g1_r3_s1013
missing_rating,,,,a Chinese Dehua blanc-de-Chine porcelain figurine,"a Chinese Dehua blanc-de-Chine porcelain figurine with an ivory-white surface, modeled robes, and carved details without painted color",a Japanese Hirado porcelain figurine,"a Japanese Hirado porcelain figurine with delicate underglaze-blue accents, showing miniature modeling and textile details",,,,,,True,1012,pair_009_native_SS_g1_r2_s1012,pair_009,9,,,,,,False,2,sample_0556,1,pair_009_standalone_A_g1_r2_s1012,pair_009_standalone_B_g1_r2_s1012
missing_rating,,,,an Ottoman tinned-copper ewer,"an Ottoman tinned-copper ewer with a reflective silver-toned tinned surface, tall curved spout, and chased tulip, cypress, and arabesque decoration",a Bosnian engraved-copper coffee ewer,"a Bosnian engraved-copper coffee ewer with a copper body, long curved spout, and hand-hammered rosette, star, and interlaced geometric motifs",,,,,,False,3032,pair_052_native_SS_g3_r2_s3032,pair_052,52,,,,,,False,2,sample_0557,3,pair_052_standalone_A_g3_r2_s3032,pair_052_standalone_B_g3_r2_s3032
missing_rating,,,,a Russian Fabergé-style guilloché enamel box,"a Russian Fabergé-style guilloché enamel box with translucent enamel over machine-engraved radiating patterns, showing pastel color fields, gold mounts, and jeweled accents",an Indian Jaipur meenakari enamel box,"an Indian Jaipur meenakari enamel box with opaque red, green, blue, and white enamel on gilded metal, showing peacocks, flowers, and scrolling foliage",,,,,,True,2021,pair_043_native_SS_g2_r1_s2021,pair_043,43,,,,,,False,1,sample_0558,2,pair_043_standalone_A_g2_r1_s2021,pair_043_standalone_B_g2_r1_s2021
missing_rating,,,,a Moroccan Fes ceramic bowl,"a Moroccan Fes ceramic bowl with a white glazed body painted in cobalt blue, green, and yellow, showing organized star, arabesque, and palmette motifs",an Algerian Kabyle pottery bowl,"an Algerian Kabyle pottery bowl made of hand-built earthenware with red, black, and white painted decoration, showing triangles, chevrons, and protective geometric signs",,,,,,False,3033,pair_018_native_SS_g3_r3_s3033,pair_018,18,,,,,,True,3,sample_0559,3,pair_018_standalone_A_g3_r3_s3033,pair_018_standalone_B_g3_r3_s3033
missing_rating,,,,a Mexican Taxco silver bowl,"a Mexican Taxco silver bowl with a polished hand-hammered silver surface and modern curves, showing geometric or pre-Columbian-inspired accents",an Indonesian Kotagede silver bowl,"an Indonesian Kotagede silver bowl with a oxidized silver surface worked in repoussé and filigree, showing lotus scrolls, vines, and stippled grounds",,,,,,True,1011,pair_054_native_SS_g1_r1_s1011,pair_054,54,,,,,,False,1,sample_0560,1,pair_054_standalone_A_g1_r1_s1011,pair_054_standalone_B_g1_r1_s1011
mixed_or_uncertain,True,False,True,a Venetian Murano glass vase,"a Venetian Murano glass vase made from vividly colored blown glass with layered canes, showing curves, millefiori accents, and polished translucent depth",a Palestinian Hebron blown-glass vase,"a Palestinian Hebron blown-glass vase made from recycled glass in translucent turquoise and green, showing a irregular hand-blown body, bubbles, and applied glass trails",2,2,True,False,False,True,1013,pair_091_native_SS_g1_r3_s1013,pair_091,91,3,4,True,True,True,True,3,sample_0561,1,pair_091_standalone_A_g1_r3_s1013,pair_091_standalone_B_g1_r3_s1013
missing_rating,,,,an Indian Patola double-ikat textile panel,"an Indian Patola double-ikat textile panel woven from precisely resist-dyed silk warp and weft, showing dancing figures, elephants, flowers, and geometric grids",a Timorese tais textile panel,"a Timorese tais textile panel woven in cotton warp ikat with red, black, yellow, and white bands, showing hooks, diamonds, and locally specific ancestral motifs",,,,,,False,1011,pair_070_native_SS_g1_r1_s1011,pair_070,70,,,,,,False,1,sample_0562,1,pair_070_standalone_A_g1_r1_s1011,pair_070_standalone_B_g1_r1_s1011
missing_rating,,,,a Venetian millefiori glass-bead necklace,"a Venetian millefiori glass-bead necklace made from multicolored glass canes sliced into flower-like beads, showing red, blue, yellow, white, and green mosaic patterns",a Ghanaian Krobo powder-glass-bead necklace,"a Ghanaian Krobo powder-glass-bead necklace made from molded recycled glass powder, showing opaque hand-painted stripes, dots, chevrons, and earth and jewel colors",,,,,,True,3033,pair_093_native_SS_g3_r3_s3033,pair_093,93,,,,,,False,3,sample_0563,3,pair_093_standalone_A_g3_r3_s3033,pair_093_standalone_B_g3_r3_s3033
missing_rating,,,,a Japanese maki-e lacquerware box,"a Japanese maki-e lacquerware box with deep black lacquer sprinkled with gold and silver powder, showing cranes, pine branches, and landscape motifs",a Thai lai rod nam lacquerware box,"a Thai lai rod nam lacquerware box with black lacquer covered by gold-leaf resist decoration, showing flame, deity, and scrolling vegetal patterns",,,,,,True,3031,pair_031_native_SS_g3_r1_s3031,pair_031,31,,,,,,False,1,sample_0564,3,pair_031_standalone_A_g3_r1_s3031,pair_031_standalone_B_g3_r1_s3031
mixed_or_uncertain,True,True,True,a Japanese Imari porcelain plate,"a Japanese Imari porcelain plate with cobalt-blue underglaze and iron-red and gold overglaze decoration, showing radial floral panels and patterned reserves",a Japanese Kutani porcelain plate,"a Japanese Kutani porcelain plate with polychrome overglaze enamels in green, yellow, red, purple, and blue, showing floral and landscape panels",2,2,True,True,False,True,2023,pair_005_native_SS_g2_r3_s2023,pair_005,5,4,3,True,True,True,True,3,sample_0565,2,pair_005_standalone_A_g2_r3_s2023,pair_005_standalone_B_g2_r3_s2023
knowledge_insufficiency,True,True,True,a Polish Bolesławiec stoneware jug,"a Polish Bolesławiec stoneware jug with a cream glazed body stamped in cobalt blue, showing repeated dots, peacock-eye rosettes, and circular folk patterns",a Bulgarian Troyan pottery jug,"a Bulgarian Troyan pottery jug with a dark glazed earthenware body and feathered slip decoration, showing brown, green, yellow, and cream wave patterns",2,2,True,False,False,True,1013,pair_020_native_SS_g1_r3_s1013,pair_020,20,2,3,True,False,False,True,3,sample_0566,1,pair_020_standalone_A_g1_r3_s1013,pair_020_standalone_B_g1_r3_s1013
knowledge_insufficiency,False,True,True,a Japanese Raku tea bowl,"a Japanese Raku tea bowl with a hand-shaped low-fired body and irregular black glaze, showing a warped rim and tactile matte-to-gloss surface",a Korean buncheong tea bowl,"a Korean buncheong tea bowl made of gray stoneware brushed with white slip, showing stamped, incised, or freely painted decoration beneath a translucent glaze",4,2,True,False,False,True,3032,pair_021_native_SS_g3_r2_s3032,pair_021,21,2,2,True,False,False,True,2,sample_0567,3,pair_021_standalone_A_g3_r2_s3032,pair_021_standalone_B_g3_r2_s3032
knowledge_insufficiency,True,True,True,a Chinese Jun ware ceramic bowl,"a Chinese Jun ware ceramic bowl with a thick opalescent blue glaze and irregular purple splashes, showing a simple rounded form and pooled color",a Japanese Hagi ware tea bowl,"a Japanese Hagi ware tea bowl with a porous stoneware body and milky white crackled glaze, showing a irregular foot and ash-toned surface",2,2,True,False,False,True,3031,pair_028_native_SS_g3_r1_s3031,pair_028,28,2,3,True,False,False,True,1,sample_0568,3,pair_028_standalone_A_g3_r1_s3031,pair_028_standalone_B_g3_r1_s3031
missing_rating,,,,a Chinese lacquered folding screen,"a Chinese lacquered folding screen with deep black lacquer, gilded outlines, and carved or painted garden scenes showing pavilions, birds, and flowering trees",a Vietnamese sơn mài lacquer screen,"a Vietnamese sơn mài lacquer screen with layered black, red, and gold lacquer polished to depth, showing stylized village scenes, bamboo, and eggshell inlay",,,,,,False,1012,pair_040_native_SS_g1_r2_s1012,pair_040,40,,,,,,False,2,sample_0569,1,pair_040_standalone_A_g1_r2_s1012,pair_040_standalone_B_g1_r2_s1012
